week_end,geo,ab_estimate,pct_mean,pct_q025,pct_q25,pct_q75,pct_q975
2021-04-10,NL,Anti-S estimate,0.129365796,0.080675762,NA,NA,0.197902007
2021-04-17,NL,Anti-S estimate,0.157379356,0.101842118,NA,NA,0.231161502
2021-04-24,NL,Anti-S estimate,0.19192722,0.129245312,NA,NA,0.270856302
2021-05-01,NL,Anti-S estimate,0.234102845,0.163647677,NA,NA,0.317650227
2021-05-08,NL,Anti-S estimate,0.284396609,0.206934392,NA,NA,0.3739166
2021-05-15,NL,Anti-S estimate,0.342311244,0.257263115,NA,NA,0.433754486
2021-05-22,NL,Anti-S estimate,0.406426175,0.317450395,NA,NA,0.498629171
2021-05-29,NL,Anti-S estimate,0.474485509,0.382593572,NA,NA,0.567031024
2021-06-05,NL,Anti-S estimate,0.543708871,0.449040217,NA,NA,0.635502258
2021-06-12,NL,Anti-S estimate,0.611219043,0.515088017,NA,NA,0.700066086
2021-06-19,NL,Anti-S estimate,0.674440927,0.581419103,NA,NA,0.758256323
2021-06-26,NL,Anti-S estimate,0.731391321,0.642527761,NA,NA,0.806824764
2021-07-03,NL,Anti-S estimate,0.780842309,0.696338474,NA,NA,0.847591027
2021-07-10,NL,Anti-S estimate,0.82235163,0.742154989,NA,NA,0.88207444
2021-07-17,NL,Anti-S estimate,0.856159569,0.782311681,NA,NA,0.908438772
2021-07-24,NL,Anti-S estimate,0.882987453,0.815925244,NA,NA,0.928352227
2021-07-31,NL,Anti-S estimate,0.90380536,0.842143078,NA,NA,0.943461218
2021-08-07,NL,Anti-S estimate,0.91963253,0.863663242,NA,NA,0.954204768
2021-08-14,NL,Anti-S estimate,0.931401895,0.879639467,NA,NA,0.961950244
2021-08-21,NL,Anti-S estimate,0.939887702,0.891338905,NA,NA,0.967333417
2021-08-28,NL,Anti-S estimate,0.945731165,0.899276107,NA,NA,0.970989178
2021-09-04,NL,Anti-S estimate,0.949569856,0.904734153,NA,NA,0.973277576
2021-09-11,NL,Anti-S estimate,0.951874211,0.908611188,NA,NA,0.974651171
2021-09-18,NL,Anti-S estimate,0.952959728,0.910815068,NA,NA,0.975228432
2021-09-25,NL,Anti-S estimate,0.95304011,0.911471782,NA,NA,0.975268846
2021-10-02,NL,Anti-S estimate,0.952264082,0.910157962,NA,NA,0.975058043
2021-10-09,NL,Anti-S estimate,0.950741984,0.907462366,NA,NA,0.973960461
2021-10-16,NL,Anti-S estimate,0.948566179,0.905399553,NA,NA,0.972752854
2021-10-23,NL,Anti-S estimate,0.945827709,0.900481163,NA,NA,0.971280995
2021-10-30,NL,Anti-S estimate,0.942630417,0.895541214,NA,NA,0.969474436
2021-11-06,NL,Anti-S estimate,0.939102781,0.890103166,NA,NA,0.967327812
2021-11-13,NL,Anti-S estimate,0.935406929,0.884621613,NA,NA,0.965044925
2021-11-20,NL,Anti-S estimate,0.931743776,0.879161596,NA,NA,0.962828814
2021-11-27,NL,Anti-S estimate,0.928352949,0.875872436,NA,NA,0.960858177
2021-12-04,NL,Anti-S estimate,0.925506244,0.872073506,NA,NA,0.959261618
2021-12-11,NL,Anti-S estimate,0.923493746,0.869364795,NA,NA,0.958098698
2021-12-18,NL,Anti-S estimate,0.92259855,0.869361633,NA,NA,0.957337695
2021-12-25,NL,Anti-S estimate,0.922945558,0.869024156,NA,NA,0.957513452
2022-01-01,NL,Anti-S estimate,0.924458638,0.871220356,NA,NA,0.958207667
2022-01-08,NL,Anti-S estimate,0.927011749,0.875334224,NA,NA,0.959388225
2022-01-15,NL,Anti-S estimate,0.930449777,0.880273223,NA,NA,0.961603234
2022-01-22,NL,Anti-S estimate,0.93459981,0.885288089,NA,NA,0.964223417
2022-01-29,NL,Anti-S estimate,0.939281387,0.892269468,NA,NA,0.967281794
2022-02-05,NL,Anti-S estimate,0.944315354,0.900340861,NA,NA,0.970401049
2022-02-12,NL,Anti-S estimate,0.949531132,0.907811632,NA,NA,0.973509524
2022-02-19,NL,Anti-S estimate,0.954771611,0.91518901,NA,NA,0.976726371
2022-02-26,NL,Anti-S estimate,0.959876138,0.923121457,NA,NA,0.979546066
2022-03-05,NL,Anti-S estimate,0.964693493,0.930041975,NA,NA,0.982258983
2022-03-12,NL,Anti-S estimate,0.969118708,0.93728624,NA,NA,0.984498123
2022-03-19,NL,Anti-S estimate,0.973091576,0.944571458,NA,NA,0.986646789
2022-03-26,NL,Anti-S estimate,0.976589374,0.950589761,NA,NA,0.988531858
2022-04-02,NL,Anti-S estimate,0.979617784,0.956070357,NA,NA,0.990039887
2022-04-09,NL,Anti-S estimate,0.982201695,0.960861188,NA,NA,0.991485808
2022-04-16,NL,Anti-S estimate,0.984377024,0.965139306,NA,NA,0.992654221
2022-04-23,NL,Anti-S estimate,0.986184699,0.968947678,NA,NA,0.993637478
2022-04-30,NL,Anti-S estimate,0.987681788,0.972076596,NA,NA,0.994392086
2022-05-07,NL,Anti-S estimate,0.98893367,0.974871789,NA,NA,0.995039504
2022-05-14,NL,Anti-S estimate,0.989991822,0.976932335,NA,NA,0.99559177
2022-05-21,NL,Anti-S estimate,0.990896538,0.978810298,NA,NA,0.996056891
2022-05-28,NL,Anti-S estimate,0.991679834,0.980340918,NA,NA,0.996463125
2022-06-04,NL,Anti-S estimate,0.992367418,0.98171526,NA,NA,0.996852277
2022-06-11,NL,Anti-S estimate,0.992980035,0.982964271,NA,NA,0.997194147
2022-06-18,NL,Anti-S estimate,0.993534357,0.984194195,NA,NA,0.997495339
2022-06-25,NL,Anti-S estimate,0.994043417,0.985495973,NA,NA,0.997737554
2022-07-02,NL,Anti-S estimate,0.994512857,0.986552091,NA,NA,0.997963383
2022-07-09,NL,Anti-S estimate,0.994942349,0.987508887,NA,NA,0.9981683
2022-07-16,NL,Anti-S estimate,0.995332079,0.988200809,NA,NA,0.99836191
2022-07-23,NL,Anti-S estimate,0.995683067,0.989104456,NA,NA,0.998545982
2022-07-30,NL,Anti-S estimate,0.995997006,0.989834211,NA,NA,0.998679435
2022-08-06,NL,Anti-S estimate,0.996276037,0.990685077,NA,NA,0.998805088
2022-08-13,NL,Anti-S estimate,0.996522522,0.991111339,NA,NA,0.99892836
2022-08-20,NL,Anti-S estimate,0.996738814,0.991572092,NA,NA,0.99903654
2022-08-27,NL,Anti-S estimate,0.996927102,0.992041642,NA,NA,0.999112345
2022-09-03,NL,Anti-S estimate,0.997091003,0.99247886,NA,NA,0.999174649
2022-09-10,NL,Anti-S estimate,0.997235497,0.992752588,NA,NA,0.999233469
2022-09-17,NL,Anti-S estimate,0.997364838,0.992910127,NA,NA,0.99928802
2022-09-24,NL,Anti-S estimate,0.997482702,0.993127871,NA,NA,0.999331363
2022-10-01,NL,Anti-S estimate,0.997592369,0.993268472,NA,NA,0.999366029
2022-10-08,NL,Anti-S estimate,0.997696799,0.993440671,NA,NA,0.999400425
2022-10-15,NL,Anti-S estimate,0.997798647,0.993711067,NA,NA,0.99943402
2022-10-22,NL,Anti-S estimate,0.997900217,0.99388764,NA,NA,0.999471065
2022-10-29,NL,Anti-S estimate,0.998003312,0.994161351,NA,NA,0.999506928
2022-11-05,NL,Anti-S estimate,0.998107412,0.994496591,NA,NA,0.999547161
2022-11-12,NL,Anti-S estimate,0.998209848,0.994792098,NA,NA,0.999573376
2022-11-19,NL,Anti-S estimate,0.998308429,0.995024733,NA,NA,0.999604747
2022-11-26,NL,Anti-S estimate,0.998401535,0.995216318,NA,NA,0.999635501
2022-12-03,NL,Anti-S estimate,0.998488008,0.995440186,NA,NA,0.999661401
2022-12-10,NL,Anti-S estimate,0.998567085,0.995681434,NA,NA,0.999683229
2022-12-17,NL,Anti-S estimate,0.998638304,0.995880496,NA,NA,0.999701705
2022-12-24,NL,Anti-S estimate,0.998701394,0.996102789,NA,NA,0.999722972
2022-12-31,NL,Anti-S estimate,0.998756181,0.996268606,NA,NA,0.999734913
2023-01-07,NL,Anti-S estimate,0.998803098,0.996410788,NA,NA,0.999751852
2023-01-14,NL,Anti-S estimate,0.998843175,0.99652826,NA,NA,0.999763954
2023-01-21,NL,Anti-S estimate,0.998877314,0.996637491,NA,NA,0.99977699
2023-01-28,NL,Anti-S estimate,0.998906322,0.996704499,NA,NA,0.999785181
2023-02-04,NL,Anti-S estimate,0.998930969,0.996757453,NA,NA,0.999794136
2023-02-11,NL,Anti-S estimate,0.998952005,0.996767899,NA,NA,0.999802005
2023-02-18,NL,Anti-S estimate,0.998970172,0.996861827,NA,NA,0.999810443
2023-02-25,NL,Anti-S estimate,0.998986185,0.996884368,NA,NA,0.999817884
2023-03-04,NL,Anti-S estimate,0.999000689,0.996921104,NA,NA,0.999826531
2023-03-11,NL,Anti-S estimate,0.999013953,0.996925248,NA,NA,0.999831597
2023-03-18,NL,Anti-S estimate,0.999025837,0.996992761,NA,NA,0.99983913
2023-03-25,NL,Anti-S estimate,0.999036177,0.99701297,NA,NA,0.999841532
2023-04-01,NL,Anti-S estimate,0.999044846,0.997048016,NA,NA,0.999848372
2023-04-08,NL,Anti-S estimate,0.999051783,0.997037691,NA,NA,0.999851271
2023-04-15,NL,Anti-S estimate,0.999057002,0.997055114,NA,NA,0.999856995
2023-04-22,NL,Anti-S estimate,0.999060587,0.997040928,NA,NA,0.999861975
2023-04-29,NL,Anti-S estimate,0.999062672,0.997037176,NA,NA,0.999863666
2023-05-06,NL,Anti-S estimate,0.9990634,0.996970033,NA,NA,0.999866943
2023-05-13,NL,Anti-S estimate,0.999062717,0.996932806,NA,NA,0.999873264
2023-05-20,NL,Anti-S estimate,0.999060306,0.996860295,NA,NA,0.999877174
2023-05-27,NL,Anti-S estimate,0.999055787,0.996864463,NA,NA,0.999883648
2023-06-03,NL,Anti-S estimate,0.999048765,0.996734899,NA,NA,0.999887452
2023-06-10,NL,Anti-S estimate,0.999038843,0.996679665,NA,NA,0.999891839
2023-06-17,NL,Anti-S estimate,0.999025636,0.996611975,NA,NA,0.999895194
2023-06-24,NL,Anti-S estimate,0.999008767,0.996498939,NA,NA,0.999898591
2023-07-01,NL,Anti-S estimate,0.998987859,0.996419354,NA,NA,0.999902769
2023-07-08,NL,Anti-S estimate,0.998962521,0.996276542,NA,NA,0.999905812
2023-07-15,NL,Anti-S estimate,0.998932516,0.996134677,NA,NA,0.999907344
2023-07-22,NL,Anti-S estimate,0.998897782,0.995964018,NA,NA,0.99990982
2023-07-29,NL,Anti-S estimate,0.998858207,0.995743971,NA,NA,0.999911172
2023-08-05,NL,Anti-S estimate,0.998813629,0.995446416,NA,NA,0.999913379
2023-08-12,NL,Anti-S estimate,0.99876384,0.995261615,NA,NA,0.999914585
2023-08-19,NL,Anti-S estimate,0.998708601,0.995007088,NA,NA,0.999914856
2023-08-26,NL,Anti-S estimate,0.998647649,0.994661926,NA,NA,0.999917696
2023-09-02,NL,Anti-S estimate,0.99858071,0.994217578,NA,NA,0.999920437
2023-09-09,NL,Anti-S estimate,0.998507509,0.993759666,NA,NA,0.999920316
2023-09-16,NL,Anti-S estimate,0.998427789,0.993192467,NA,NA,0.999921494
2023-09-23,NL,Anti-S estimate,0.998341323,0.992560249,NA,NA,0.999922808
2023-09-30,NL,Anti-S estimate,0.998247936,0.991966959,NA,NA,0.999924626
2020-03-07,NS,Anti-N estimate,0.001770092,0.000762952,NA,NA,0.003219525
2020-03-14,NS,Anti-N estimate,0.002044639,0.00084911,NA,NA,0.003794878
2020-03-21,NS,Anti-N estimate,0.002335013,0.000941719,NA,NA,0.004374548
2020-03-28,NS,Anti-N estimate,0.002632554,0.001052891,NA,NA,0.005053657
2020-04-04,NS,Anti-N estimate,0.002926163,0.001182267,NA,NA,0.005661306
2020-04-11,NS,Anti-N estimate,0.003202892,0.001319069,NA,NA,0.006199507
2020-04-18,NS,Anti-N estimate,0.003449102,0.001460279,NA,NA,0.006670334
2020-04-25,NS,Anti-N estimate,0.003656372,0.00159631,NA,NA,0.006949626
2020-05-02,NS,Anti-N estimate,0.003824438,0.001748848,NA,NA,0.00709809
2020-05-09,NS,Anti-N estimate,0.003956284,0.001916082,NA,NA,0.00721416
2020-05-16,NS,Anti-N estimate,0.004056929,0.002045889,NA,NA,0.00727491
2020-05-23,NS,Anti-N estimate,0.004132522,0.002117908,NA,NA,0.007231993
2020-05-30,NS,Anti-N estimate,0.004189551,0.002211718,NA,NA,0.00716567
2020-06-06,NS,Anti-N estimate,0.004234276,0.002249849,NA,NA,0.007232474
2020-06-13,NS,Anti-N estimate,0.004272383,0.002248466,NA,NA,0.007235132
2020-06-20,NS,Anti-N estimate,0.004308863,0.002217257,NA,NA,0.007381833
2020-06-27,NS,Anti-N estimate,0.004348073,0.002182482,NA,NA,0.00752501
2020-07-04,NS,Anti-N estimate,0.004393982,0.002162065,NA,NA,0.007697482
2020-07-11,NS,Anti-N estimate,0.004450567,0.002164714,NA,NA,0.007815115
2020-07-18,NS,Anti-N estimate,0.004521369,0.002226812,NA,NA,0.007948959
2020-07-25,NS,Anti-N estimate,0.004606974,0.002271573,NA,NA,0.008012522
2020-08-01,NS,Anti-N estimate,0.004707982,0.002376066,NA,NA,0.008120335
2020-08-08,NS,Anti-N estimate,0.004825653,0.002487023,NA,NA,0.008298018
2020-08-15,NS,Anti-N estimate,0.004961578,0.002650943,NA,NA,0.008310146
2020-08-22,NS,Anti-N estimate,0.005117391,0.002814553,NA,NA,0.008383815
2020-08-29,NS,Anti-N estimate,0.005294495,0.003007682,NA,NA,0.008623675
2020-09-05,NS,Anti-N estimate,0.005493823,0.003201529,NA,NA,0.008749406
2020-09-12,NS,Anti-N estimate,0.005715623,0.003365416,NA,NA,0.008957428
2020-09-19,NS,Anti-N estimate,0.005959273,0.003498138,NA,NA,0.009345288
2020-09-26,NS,Anti-N estimate,0.006223164,0.003681225,NA,NA,0.009685608
2020-10-03,NS,Anti-N estimate,0.006504686,0.003892034,NA,NA,0.010084975
2020-10-10,NS,Anti-N estimate,0.006800441,0.004087293,NA,NA,0.010469194
2020-10-17,NS,Anti-N estimate,0.007108041,0.004325977,NA,NA,0.010977739
2020-10-24,NS,Anti-N estimate,0.007426664,0.004575108,NA,NA,0.01131064
2020-10-31,NS,Anti-N estimate,0.007756007,0.004849456,NA,NA,0.011610112
2020-11-07,NS,Anti-N estimate,0.008096038,0.005147127,NA,NA,0.011969644
2020-11-14,NS,Anti-N estimate,0.00844675,0.005509027,NA,NA,0.012282119
2020-11-21,NS,Anti-N estimate,0.008807927,0.005821156,NA,NA,0.012650879
2020-11-28,NS,Anti-N estimate,0.009178904,0.006124203,NA,NA,0.013076572
2020-12-05,NS,Anti-N estimate,0.009558353,0.006390211,NA,NA,0.013531265
2020-12-12,NS,Anti-N estimate,0.009944114,0.006698379,NA,NA,0.013977573
2020-12-19,NS,Anti-N estimate,0.010333071,0.006992268,NA,NA,0.014493405
2020-12-26,NS,Anti-N estimate,0.010721134,0.007235662,NA,NA,0.015066113
2021-01-02,NS,Anti-N estimate,0.011103317,0.007499822,NA,NA,0.015631015
2021-01-09,NS,Anti-N estimate,0.011475187,0.007729941,NA,NA,0.016117645
2021-01-16,NS,Anti-N estimate,0.011835583,0.008041769,NA,NA,0.016572864
2021-01-23,NS,Anti-N estimate,0.012184541,0.008391783,NA,NA,0.017029059
2021-01-30,NS,Anti-N estimate,0.012522736,0.008722589,NA,NA,0.017374717
2021-02-06,NS,Anti-N estimate,0.012851363,0.009089041,NA,NA,0.017648513
2021-02-13,NS,Anti-N estimate,0.013172023,0.009392291,NA,NA,0.01796858
2021-02-20,NS,Anti-N estimate,0.0134866,0.009720817,NA,NA,0.018261716
2021-02-27,NS,Anti-N estimate,0.013797153,0.009930251,NA,NA,0.018534372
2021-03-06,NS,Anti-N estimate,0.014105819,0.010207523,NA,NA,0.018933219
2021-03-13,NS,Anti-N estimate,0.014414736,0.010449169,NA,NA,0.019254015
2021-03-20,NS,Anti-N estimate,0.014725987,0.010763965,NA,NA,0.019670539
2021-03-27,NS,Anti-N estimate,0.015041572,0.011031403,NA,NA,0.02005897
2021-04-03,NS,Anti-N estimate,0.015363401,0.011266377,NA,NA,0.020560463
2021-04-10,NS,Anti-N estimate,0.015693326,0.011459337,NA,NA,0.021054203
2021-04-17,NS,Anti-N estimate,0.016033202,0.011642073,NA,NA,0.021552638
2021-04-24,NS,Anti-N estimate,0.016384985,0.011953233,NA,NA,0.021921256
2021-05-01,NS,Anti-N estimate,0.016750655,0.01221737,NA,NA,0.022354001
2021-05-08,NS,Anti-N estimate,0.017128809,0.012509286,NA,NA,0.022713875
2021-05-15,NS,Anti-N estimate,0.017514991,0.012900597,NA,NA,0.023164915
2021-05-22,NS,Anti-N estimate,0.017904427,0.013178669,NA,NA,0.023601768
2021-05-29,NS,Anti-N estimate,0.018291991,0.013450542,NA,NA,0.024008497
2021-06-05,NS,Anti-N estimate,0.018672099,0.013849203,NA,NA,0.024340291
2021-06-12,NS,Anti-N estimate,0.019038625,0.014247348,NA,NA,0.024905776
2021-06-19,NS,Anti-N estimate,0.019384855,0.014491156,NA,NA,0.025389832
2021-06-26,NS,Anti-N estimate,0.019703471,0.014671832,NA,NA,0.0257632
2021-07-03,NS,Anti-N estimate,0.019986591,0.014832868,NA,NA,0.026284347
2021-07-10,NS,Anti-N estimate,0.020225851,0.014931204,NA,NA,0.026750836
2021-07-17,NS,Anti-N estimate,0.020412559,0.015029056,NA,NA,0.027287765
2021-07-24,NS,Anti-N estimate,0.020537901,0.014979031,NA,NA,0.027476173
2021-07-31,NS,Anti-N estimate,0.020593219,0.014857715,NA,NA,0.027732152
2021-08-07,NS,Anti-N estimate,0.020570344,0.014714117,NA,NA,0.027782626
2021-08-14,NS,Anti-N estimate,0.020461981,0.014630543,NA,NA,0.027712948
2021-08-21,NS,Anti-N estimate,0.020262126,0.014426789,NA,NA,0.027419092
2021-08-28,NS,Anti-N estimate,0.019972798,0.014172872,NA,NA,0.027086265
2021-09-04,NS,Anti-N estimate,0.019622324,0.01399268,NA,NA,0.026523658
2021-09-11,NS,Anti-N estimate,0.019244324,0.013707638,NA,NA,0.025875156
2021-09-18,NS,Anti-N estimate,0.018870362,0.013412283,NA,NA,0.025314213
2021-09-25,NS,Anti-N estimate,0.018529622,0.013134192,NA,NA,0.024738936
2021-10-02,NS,Anti-N estimate,0.018249087,0.012937256,NA,NA,0.024310575
2021-10-09,NS,Anti-N estimate,0.018054174,0.012818419,NA,NA,0.024041674
2021-10-16,NS,Anti-N estimate,0.017969751,0.012689459,NA,NA,0.02404218
2021-10-23,NS,Anti-N estimate,0.018021541,0.01273751,NA,NA,0.024222493
2021-10-30,NS,Anti-N estimate,0.018237925,0.012849311,NA,NA,0.024526624
2021-11-06,NS,Anti-N estimate,0.018652256,0.013181811,NA,NA,0.025203947
2021-11-13,NS,Anti-N estimate,0.019305875,0.013673157,NA,NA,0.0259466
2021-11-20,NS,Anti-N estimate,0.020252124,0.014446365,NA,NA,0.027234973
2021-11-27,NS,Anti-N estimate,0.021561891,0.015450612,NA,NA,0.028766716
2021-12-04,NS,Anti-N estimate,0.023331423,0.016828702,NA,NA,0.030963566
2021-12-11,NS,Anti-N estimate,0.025693629,0.018784075,NA,NA,0.033711974
2021-12-18,NS,Anti-N estimate,0.028832782,0.021439692,NA,NA,0.037501442
2021-12-25,NS,Anti-N estimate,0.032938497,0.024994022,NA,NA,0.042142549
2022-01-01,NS,Anti-N estimate,0.038167266,0.029555189,NA,NA,0.048075305
2022-01-08,NS,Anti-N estimate,0.044685239,0.03541017,NA,NA,0.055443856
2022-01-15,NS,Anti-N estimate,0.052651598,0.042286322,NA,NA,0.06470331
2022-01-22,NS,Anti-N estimate,0.06218848,0.050547732,NA,NA,0.075555406
2022-01-29,NS,Anti-N estimate,0.073341658,0.059973631,NA,NA,0.088817449
2022-02-05,NS,Anti-N estimate,0.086035565,0.070380061,NA,NA,0.103967453
2022-02-12,NS,Anti-N estimate,0.100030323,0.082218339,NA,NA,0.120049283
2022-02-19,NS,Anti-N estimate,0.114897931,0.095275367,NA,NA,0.137088051
2022-02-26,NS,Anti-N estimate,0.130249947,0.10949694,NA,NA,0.153671705
2022-03-05,NS,Anti-N estimate,0.145919666,0.124093843,NA,NA,0.170593395
2022-03-12,NS,Anti-N estimate,0.1617881,0.139403187,NA,NA,0.186818624
2022-03-19,NS,Anti-N estimate,0.177773518,0.155182758,NA,NA,0.202790971
2022-03-26,NS,Anti-N estimate,0.19383232,0.170408852,NA,NA,0.218682078
2022-04-02,NS,Anti-N estimate,0.209958768,0.185209121,NA,NA,0.235552587
2022-04-09,NS,Anti-N estimate,0.226184497,0.199958043,NA,NA,0.252705594
2022-04-16,NS,Anti-N estimate,0.24257839,0.215269555,NA,NA,0.27022815
2022-04-23,NS,Anti-N estimate,0.259243007,0.231154537,NA,NA,0.287685066
2022-04-30,NS,Anti-N estimate,0.276180886,0.248064543,NA,NA,0.304863008
2022-05-07,NS,Anti-N estimate,0.293237287,0.265694848,NA,NA,0.322084531
2022-05-14,NS,Anti-N estimate,0.310234998,0.283005051,NA,NA,0.338593889
2022-05-21,NS,Anti-N estimate,0.326984602,0.299626976,NA,NA,0.355077775
2022-05-28,NS,Anti-N estimate,0.343287601,0.315424439,NA,NA,0.372395726
2022-06-04,NS,Anti-N estimate,0.358940957,0.329399241,NA,NA,0.389166587
2022-06-11,NS,Anti-N estimate,0.373742303,0.343863291,NA,NA,0.404999261
2022-06-18,NS,Anti-N estimate,0.387494921,0.356840114,NA,NA,0.419619834
2022-06-25,NS,Anti-N estimate,0.400017489,0.368689081,NA,NA,0.432150629
2022-07-02,NS,Anti-N estimate,0.411332497,0.380077058,NA,NA,0.44338011
2022-07-09,NS,Anti-N estimate,0.421710725,0.391430858,NA,NA,0.453225894
2022-07-16,NS,Anti-N estimate,0.431452223,0.402050716,NA,NA,0.462526466
2022-07-23,NS,Anti-N estimate,0.440867019,0.410630541,NA,NA,0.472529882
2022-07-30,NS,Anti-N estimate,0.450271664,0.41876398,NA,NA,0.481976257
2022-08-06,NS,Anti-N estimate,0.459987249,0.427442899,NA,NA,0.493298236
2022-08-13,NS,Anti-N estimate,0.470338258,0.4362243,NA,NA,0.505364715
2022-08-20,NS,Anti-N estimate,0.481651548,0.446294692,NA,NA,0.51813451
2022-08-27,NS,Anti-N estimate,0.494245247,0.458119386,NA,NA,0.531373727
2022-09-03,NS,Anti-N estimate,0.508126305,0.472176536,NA,NA,0.544695918
2022-09-10,NS,Anti-N estimate,0.522921299,0.487993529,NA,NA,0.557795105
2022-09-17,NS,Anti-N estimate,0.538225256,0.504562705,NA,NA,0.570553325
2022-09-24,NS,Anti-N estimate,0.553629418,0.520755443,NA,NA,0.585207366
2022-10-01,NS,Anti-N estimate,0.568729336,0.536246359,NA,NA,0.60067401
2022-10-08,NS,Anti-N estimate,0.583133338,0.548720674,NA,NA,0.616374475
2022-10-15,NS,Anti-N estimate,0.596469236,0.56124515,NA,NA,0.630615409
2022-10-22,NS,Anti-N estimate,0.608387449,0.572925655,NA,NA,0.643781831
2022-10-29,NS,Anti-N estimate,0.618567874,0.583041785,NA,NA,0.653693795
2022-11-05,NS,Anti-N estimate,0.626982961,0.592632637,NA,NA,0.660972563
2022-11-12,NS,Anti-N estimate,0.633936222,0.600929877,NA,NA,0.667538162
2022-11-19,NS,Anti-N estimate,0.639738663,0.607709193,NA,NA,0.671483375
2022-11-26,NS,Anti-N estimate,0.644691933,0.613387166,NA,NA,0.676686889
2022-12-03,NS,Anti-N estimate,0.649091493,0.617453504,NA,NA,0.680515187
2022-12-10,NS,Anti-N estimate,0.65322872,0.62064652,NA,NA,0.685072866
2022-12-17,NS,Anti-N estimate,0.657391582,0.623953404,NA,NA,0.690030748
2022-12-24,NS,Anti-N estimate,0.661863678,0.627967454,NA,NA,0.694726971
2022-12-31,NS,Anti-N estimate,0.666914862,0.633321886,NA,NA,0.69927427
2023-01-07,NS,Anti-N estimate,0.672587458,0.639959315,NA,NA,0.704179891
2023-01-14,NS,Anti-N estimate,0.678658706,0.647425859,NA,NA,0.708758263
2023-01-21,NS,Anti-N estimate,0.684895342,0.655073517,NA,NA,0.714222394
2023-01-28,NS,Anti-N estimate,0.691073176,0.661335886,NA,NA,0.720501536
2023-02-04,NS,Anti-N estimate,0.696979787,0.666533106,NA,NA,0.726800886
2023-02-11,NS,Anti-N estimate,0.702415629,0.671321913,NA,NA,0.733366367
2023-02-18,NS,Anti-N estimate,0.70719318,0.673846738,NA,NA,0.739394555
2023-02-25,NS,Anti-N estimate,0.711133863,0.67661189,NA,NA,0.74466667
2023-03-04,NS,Anti-N estimate,0.714067343,0.679754932,NA,NA,0.747567897
2023-03-11,NS,Anti-N estimate,0.715972891,0.683100673,NA,NA,0.748473216
2023-03-18,NS,Anti-N estimate,0.717004455,0.685248873,NA,NA,0.747866189
2023-03-25,NS,Anti-N estimate,0.717319305,0.687255408,NA,NA,0.746771031
2023-04-01,NS,Anti-N estimate,0.717072398,0.687915627,NA,NA,0.745156212
2023-04-08,NS,Anti-N estimate,0.716420353,0.687203198,NA,NA,0.745284927
2023-04-15,NS,Anti-N estimate,0.715523858,0.685385885,NA,NA,0.744329019
2023-04-22,NS,Anti-N estimate,0.7145485,0.683177011,NA,NA,0.744571769
2023-04-29,NS,Anti-N estimate,0.713664083,0.68124698,NA,NA,0.744458537
2023-05-06,NS,Anti-N estimate,0.713039472,0.681002158,NA,NA,0.74437319
2023-05-13,NS,Anti-N estimate,0.712740943,0.681266573,NA,NA,0.743770533
2023-05-20,NS,Anti-N estimate,0.712708806,0.681783693,NA,NA,0.742640042
2023-05-27,NS,Anti-N estimate,0.712873605,0.683021058,NA,NA,0.741581684
2023-06-03,NS,Anti-N estimate,0.713165597,0.684588523,NA,NA,0.741276454
2023-06-10,NS,Anti-N estimate,0.713516385,0.685562508,NA,NA,0.740589518
2023-06-17,NS,Anti-N estimate,0.713859989,0.686203407,NA,NA,0.74153671
2023-06-24,NS,Anti-N estimate,0.71413332,0.686766634,NA,NA,0.742212909
2023-07-01,NS,Anti-N estimate,0.71427604,0.685864539,NA,NA,0.743491451
2023-07-08,NS,Anti-N estimate,0.714230839,0.685200899,NA,NA,0.74360916
2023-07-15,NS,Anti-N estimate,0.713975088,0.684459505,NA,NA,0.743480128
2023-07-22,NS,Anti-N estimate,0.71352578,0.683758339,NA,NA,0.743358327
2023-07-29,NS,Anti-N estimate,0.712900413,0.683192359,NA,NA,0.742084678
2023-08-05,NS,Anti-N estimate,0.712115053,0.682635323,NA,NA,0.740697958
2023-08-12,NS,Anti-N estimate,0.711184823,0.682784559,NA,NA,0.739273793
2023-08-19,NS,Anti-N estimate,0.710124346,0.682681358,NA,NA,0.737500505
2023-08-26,NS,Anti-N estimate,0.708948131,0.68200151,NA,NA,0.735424698
2023-09-02,NS,Anti-N estimate,0.707670908,0.679861476,NA,NA,0.733767191
2023-09-09,NS,Anti-N estimate,0.706307904,0.677567246,NA,NA,0.733413452
2023-09-16,NS,Anti-N estimate,0.704875061,0.674673596,NA,NA,0.733621027
2023-09-23,NS,Anti-N estimate,0.703389198,0.671399793,NA,NA,0.73446918
2023-09-30,NS,Anti-N estimate,0.701868109,0.666387675,NA,NA,0.73610296
2020-03-07,NS,Anti-S estimate,0.002194032,0.000615947,NA,NA,0.006999709
2020-03-14,NS,Anti-S estimate,0.002520341,0.000695216,NA,NA,0.0080321
2020-03-21,NS,Anti-S estimate,0.002862753,0.00077852,NA,NA,0.009101996
2020-03-28,NS,Anti-S estimate,0.003211134,0.00087182,NA,NA,0.010327537
2020-04-04,NS,Anti-S estimate,0.003552869,0.000977629,NA,NA,0.011439496
2020-04-11,NS,Anti-S estimate,0.003873549,0.001084995,NA,NA,0.012551879
2020-04-18,NS,Anti-S estimate,0.00415822,0.00119194,NA,NA,0.013299969
