"matrix","time","row","col","value","sd","conf.low","conf.high","dates"
"beta",1970-01-18,0,0,0.581020815165723,0.0116262913311337,0.55823370288293,0.603807927448515,2021-12-31
"report_prob",1970-01-18,0,0,1,0,1,1,2021-12-31
"serop",1970-01-18,0,0,0.00797824958712103,0.000349402956011472,0.00729343237724671,0.00866306679699535,2021-12-31
"cases",1970-01-18,0,0,718.244162535377,23.4425649101696,672.297579606202,764.190745464552,2021-12-31
"beta",1970-01-19,0,0,0.542881318450648,0.0117074066633785,0.519935223038062,0.565827413863234,2022-01-01
"report_prob",1970-01-19,0,0,1,0,1,1,2022-01-01
"serop",1970-01-19,0,0,0.00915228031186175,0.000392951916262669,0.00838210870833092,0.00992245191539258,2022-01-01
"cases",1970-01-19,0,0,763.249863622406,23.1963720267512,717.785809877981,808.71391736683,2022-01-01
"beta",1970-01-20,0,0,0.507862949755841,0.0116958692289231,0.484939467299262,0.530786432212421,2022-01-02
"report_prob",1970-01-20,0,0,1,0,1,1,2022-01-02
"serop",1970-01-20,0,0,0.0104223295445755,0.000437389175868713,0.00956506251264518,0.0112795965765058,2022-01-02
"cases",1970-01-20,0,0,805.001625984972,22.6361089229107,760.635667745942,849.367584224003,2022-01-02
"beta",1970-01-21,0,0,0.475794394164978,0.0116067589637225,0.453045564618845,0.498543223711112,2022-01-03
"report_prob",1970-01-21,0,0,1,0,1,1,2022-01-03
"serop",1970-01-21,0,0,0.0117848433275501,0.000482061936343204,0.0108400192939998,0.0127296673611004,2022-01-03
"cases",1970-01-21,0,0,843.025836151362,21.7911817748166,800.315904692156,885.735767610568,2022-01-03
"beta",1970-01-22,0,0,0.446502426965142,0.0114537460393492,0.424053497239949,0.468951356690335,2022-01-04
"report_prob",1970-01-22,0,0,1,0,1,1,2022-01-04
"serop",1970-01-22,0,0,0.0132349499988551,0.000526302368226642,0.0122034163121527,0.0142664836855575,2022-01-04
"cases",1970-01-22,0,0,876.957252004667,20.7035504158859,836.379038837422,917.535465171913,2022-01-04
"beta",1970-01-23,0,0,0.41981488388204,0.0112490405365958,0.397767169569681,0.441862598194399,2022-01-05
"report_prob",1970-01-23,0,0,1,0,1,1,2022-01-05
"serop",1970-01-23,0,0,0.0147666070134825,0.000569451746022408,0.0136505021003451,0.0158827119266198,2022-01-05
"cases",1970-01-23,0,0,906.541898878531,19.4267855626152,868.466098840422,944.617698916639,2022-01-05
"beta",1970-01-24,0,0,0.395563113496473,0.0110033963851669,0.373996852873928,0.417129374119019,2022-01-06
"report_prob",1970-01-24,0,0,1,0,1,1,2022-01-06
"serop",1970-01-24,0,0,0.016372780805506,0.000610883085471894,0.0151754719592163,0.0175700896517956,2022-01-06
"cases",1970-01-24,0,0,931.634825720063,18.0254115633157,896.305668249453,966.963983190674,2022-01-06
"beta",1970-01-25,0,0,0.373583947644855,0.0107261550707935,0.352561070013508,0.394606825276202,2022-01-07
"report_prob",1970-01-25,0,0,1,0,1,1,2022-01-07
"serop",1970-01-25,0,0,0.0180456491526879,0.000650021106840022,0.0167716311940906,0.0193196671112852,2022-01-07
"cases",1970-01-25,0,0,952.193554642993,16.5747149521483,919.707710282765,984.679399003221,2022-01-07
"beta",1970-01-26,0,0,0.35372123357056,0.0104253176452807,0.33328798645842,0.3741544806827,2022-01-08
"report_prob",1970-01-26,0,0,1,0,1,1,2022-01-08
"serop",1970-01-26,0,0,0.0197768153160944,0.000686358663311158,0.0184315770555275,0.0211220535766614,2022-01-08
"cases",1970-01-26,0,0,968.268199416362,15.1608192673072,938.553539676319,997.982859156405,2022-01-08
"beta",1970-01-27,0,0,0.335826976123543,0.010107635815169,0.316016373956965,0.355637578290122,2022-01-09
"report_prob",1970-01-27,0,0,1,0,1,1,2022-01-09
"serop",1970-01-27,0,0,0.0215575237983636,0.000719469117695875,0.0201473902396909,0.0229676573570363,2022-01-09
"cases",1970-01-27,0,0,979.989262804975,13.8798793528076,952.785199163711,1007.19332644624,2022-01-09
"beta",1970-01-28,0,0,0.319762139968836,0.00977871471600329,0.300596211310378,0.338928068627294,2022-01-10
"report_prob",1970-01-28,0,0,1,0,1,1,2022-01-10
"serop",1970-01-28,0,0,0.0233788687319095,0.000749014485562147,0.0219108273163089,0.0248469101475101,2022-01-10
"cases",1970-01-28,0,0,987.554069771513,12.8335038967744,962.400864338381,1012.70727520465,2022-01-10
"beta",1970-01-29,0,0,0.305397161137491,0.00944312156236669,0.286888982973619,0.323905339301364,2022-01-11
"report_prob",1970-01-29,0,0,1,0,1,1,2022-01-11
"serop",1970-01-29,0,0,0.0252319874822633,0.000774749458893578,0.02371350644579,0.0267504685187367,2022-01-11
"cases",1970-01-29,0,0,991.212678068866,12.1159805672688,967.465792519632,1014.9595636181,2022-01-11
"beta",1970-01-30,0,0,0.29261221488751,0.00910449576480475,0.274767731091095,0.310456698683924,2022-01-12
"report_prob",1970-01-30,0,0,1,0,1,1,2022-01-12
"serop",1970-01-30,0,0,0.0271082338407356,0.000796521661755867,0.0255470800707881,0.0286693876106831,2022-01-12
"cases",1970-01-30,0,0,991.253954407664,11.7917021267097,968.142642922888,1014.36526589244,2022-01-12
"beta",1970-01-31,0,0,0.28129728323657,0.00876565735249678,0.264116910524858,0.298477655948283,2022-01-13
"report_prob",1970-01-31,0,0,1,0,1,1,2022-01-13
"serop",1970-01-31,0,0,0.0289993270126121,0.000814268658650607,0.0274033897679171,0.030595264257307,2022-01-13
"cases",1970-01-31,0,0,987.992334977981,11.8722511052347,964.723150396305,1011.26151955966,2022-01-13
"beta",1970-02-01,0,0,0.271352061115236,0.00842871165324896,0.254832089838795,0.287872032391677,2022-01-14
"report_prob",1970-02-01,0,0,1,0,1,1,2022-01-14
"serop",1970-02-01,0,0,0.0308974743423978,0.000828012336511264,0.0292745999840809,0.0325203487007148,2022-01-14
"cases",1970-02-01,0,0,981.755620884033,12.3117041386318,957.625124184002,1005.88611758406,2022-01-14
"beta",1970-02-02,0,0,0.262685735227337,0.00809514917949761,0.246819534386042,0.278551936068631,2022-01-15
"report_prob",1970-02-02,0,0,1,0,1,1,2022-01-15
"serop",1970-02-02,0,0,0.0327954672548569,0.000837851318616838,0.0311533088459685,0.0344376256637453,2022-01-15
"cases",1970-02-02,0,0,972.874004180536,13.026620839475,947.342296494906,998.405711866165,2022-01-15
"beta",1970-02-03,0,0,0.255216664678769,0.00776594057664135,0.239995700842474,0.270437628515064,2022-01-16
"report_prob",1970-02-03,0,0,1,0,1,1,2022-01-16
"serop",1970-02-03,0,0,0.0346867511671364,0.000843952053388946,0.0330326355378154,0.0363408667964573,2022-01-16
"cases",1970-02-03,0,0,961.6703860573,13.9250187698406,934.377850784368,988.962921330232,2022-01-16
"beta",1970-02-04,0,0,0.248871987464002,0.00744162734395592,0.23428666588348,0.263457309044524,2022-01-17
"report_prob",1970-02-04,0,0,1,0,1,1,2022-01-17
"serop",1970-02-04,0,0,0.0365654711153764,0.000846539165515992,0.0349062848394625,0.0382246573912903,2022-01-17
"cases",1970-02-04,0,0,948.518597798503,14.9228524399571,919.270344469581,977.766851127424,2022-01-17
"beta",1970-02-05,0,0,0.243587172138312,0.00712240988644476,0.229627505277749,0.257546838998876,2022-01-18
"report_prob",1970-02-05,0,0,1,0,1,1,2022-01-18
"serop",1970-02-05,0,0,0.0384264955395513,0.00084588557381697,0.036768590279828,0.0400844007992745,2022-01-18
"cases",1970-02-05,0,0,933.730163406247,15.9561500779141,902.45668392162,965.003642890875,2022-01-18
"beta",1970-02-06,0,0,0.239305529560411,0.00680823536110728,0.225961633454369,0.252649425666454,2022-01-19
"report_prob",1970-02-06,0,0,1,0,1,1,2022-01-19
"serop",1970-02-06,0,0,0.0402654211044958,0.000842302781371163,0.0386145379889304,0.0419163042200612,2022-01-19
"cases",1970-02-06,0,0,917.608482422191,16.9784533820372,884.331325280206,950.885639564177,2022-01-19
"beta",1970-02-07,0,0,0.235977695532564,0.00649888882486848,0.223240107496292,0.248715283568836,2022-01-20
"report_prob",1970-02-07,0,0,1,0,1,1,2022-01-20
"serop",1970-02-07,0,0,0.0420785616383016,0.000836131638539586,0.0404397737404296,0.0437173495361737,2022-01-20
"cases",1970-02-07,0,0,900.44245134553,17.9575497070079,865.246300669206,935.638602021853,2022-01-20
"beta",1970-02-08,0,0,0.233561091532798,0.00619409247762279,0.221420893359747,0.24570128970585,2022-01-21
"report_prob",1970-02-08,0,0,1,0,1,1,2022-01-21
"serop",1970-02-08,0,0,0.0438629242837238,0.000827733776335295,0.0422405958933193,0.0454852526741283,2022-01-21
"cases",1970-02-08,0,0,882.504335470077,18.8718881469627,845.516114381762,919.492556558392,2022-01-21
"beta",1970-02-09,0,0,0.232019367546348,0.00589361944760339,0.220468085690461,0.243570649402236,2022-01-22
"report_prob",1970-02-09,0,0,1,0,1,1,2022-01-22
"serop",1970-02-09,0,0,0.0456161758278812,0.000817483811881464,0.044013936998649,0.0472184146571134,2022-01-22
"cases",1970-02-09,0,0,864.049294190595,19.7075879449013,825.423131596433,902.675456784758,2022-01-22
"beta",1970-02-10,0,0,0.231321828270749,0.00559743071663092,0.220351065660195,0.242292590881304,2022-01-23
"report_prob",1970-02-10,0,0,1,0,1,1,2022-01-23
"serop",1970-02-10,0,0,0.0473366019422674,0.000805762343531156,0.0457573367688477,0.048915867115687,2022-01-23
"cases",1970-02-10,0,0,845.315667655561,20.4561832099589,805.222285302888,885.409050008233,2022-01-23
"beta",1970-02-11,0,0,0.231442841697484,0.00530584649810131,0.221043573653708,0.241842109741261,2022-01-24
"report_prob",1970-02-11,0,0,1,0,1,1,2022-01-24
"serop",1970-02-11,0,0,0.0490230617662121,0.000792949683589227,0.0474689089448248,0.0505772145875994,2022-01-24
"cases",1970-02-11,0,0,826.525622515717,21.113000355251,785.144902213843,867.90634281759,2022-01-24
"beta",1970-02-12,0,0,0.23236122727165,0.00501976648282944,0.222522665754503,0.242199788788797,2022-01-25
"report_prob",1970-02-12,0,0,1,0,1,1,2022-01-25
"serop",1970-02-12,0,0,0.0506749399338106,0.000779420223955666,0.0491473043660354,0.0522025755015859,2022-01-25
"cases",1970-02-12,0,0,807.885925226607,21.6760219870723,765.401702803847,850.370147649367,2022-01-25
"beta",1970-02-13,0,0,0.23405961951577,0.00474095596155502,0.224767516578831,0.243351722452708,2022-01-26
"report_prob",1970-02-13,0,0,1,0,1,1,2022-01-26
"serop",1970-02-13,0,0,0.0522920978018847,0.000765537296817512,0.0507916722713003,0.0537925233324692,2022-01-26
"cases",1970-02-13,0,0,789.588697366874,22.1451088232568,746.185081639571,832.992313094177,2022-01-26
"beta",1970-02-14,0,0,0.236523802199436,0.00447241422581204,0.2277580313929,0.245289573005972,2022-01-27
"report_prob",1970-02-14,0,0,1,0,1,1,2022-01-27
"serop",1970-02-14,0,0,0.0538748253034317,0.000751648381352745,0.0524016215469425,0.0553480290599209,2022-01-27
"cases",1970-02-14,0,0,771.81206931817,22.5214787830707,727.670782024769,815.953356611572,2022-01-27
"beta",1970-02-15,0,0,0.239742007877997,0.00421883118429725,0.23147325069992,0.248010765056074,2022-01-28
"report_prob",1970-02-15,0,0,1,0,1,1,2022-01-28
"serop",1970-02-15,0,0,0.0554237945402585,0.00073808052083491,0.0539771833017315,0.0568704057787855,2022-01-28
"cases",1970-02-15,0,0,754.72069982664,22.8073660967868,710.019083694718,799.422315958562,2022-01-28
"beta",1970-02-16,0,0,0.243704177954106,0.00398710381626511,0.235889598071604,0.251518757836608,2022-01-29
"report_prob",1970-02-16,0,0,1,0,1,1,2022-01-29
"serop",1970-02-16,0,0,0.0569400159482548,0.000725135854143899,0.0555187757902341,0.0583612561062756,2022-01-29
"cases",1970-02-16,0,0,738.466170204601,23.0058016716018,693.37562749279,783.556712916412,2022-01-29
"beta",1970-02-17,0,0,0.248401179383988,0.00378680273426896,0.240979182408263,0.255823176359713,2022-01-30
"report_prob",1970-02-17,0,0,1,0,1,1,2022-01-30
"serop",1970-02-17,0,0,0.05842479762326,0.000713087230726209,0.0570271723332012,0.0598224229133188,2022-01-30
"cases",1970-02-17,0,0,723.187291429477,23.1204704685283,677.87200200554,768.502580853414,2022-01-30
"beta",1970-02-18,0,0,0.253823975802736,0.00363033035559251,0.246708659053793,0.26093929255168,2022-01-31
"report_prob",1970-02-18,0,0,1,0,1,1,2022-01-31
"serop",1970-02-18,0,0,0.0598797081859118,0.000702173963368858,0.0585034725068271,0.0612559438649966,2022-01-31
"cases",1970-02-18,0,0,709.01037891525,23.1556137534331,663.626209918601,754.3945479119,2022-01-31
"beta",1970-02-19,0,0,0.259962753217854,0.00353233215817284,0.253039509406403,0.266885997029305,2022-02-01
"report_prob",1970-02-19,0,0,1,0,1,1,2022-02-01
"serop",1970-02-19,0,0,0.0613065433891954,0.000692597867644667,0.0599490765128426,0.0626640102655482,2022-02-01
"cases",1970-02-19,0,0,696.049553519935,23.115954612727,650.743115010727,741.355992029142,2022-02-01
"beta",1970-02-20,0,0,0.266806003535858,0.00350790637573467,0.259930633378279,0.273681373693436,2022-02-02
"report_prob",1970-02-20,0,0,1,0,1,1,2022-02-02
"serop",1970-02-20,0,0,0.0627072965300645,0.000684519823231056,0.0613656623298279,0.0640489307303011,2022-02-02
"cases",1970-02-20,0,0,684.407120183864,23.006634330472,639.314945490656,729.499294877072,2022-02-02
"beta",1970-02-21,0,0,0.274339573029604,0.00356964779953001,0.267343191905032,0.281335954154175,2022-02-03
"report_prob",1970-02-21,0,0,1,0,1,1,2022-02-03
"serop",1970-02-21,0,0,0.0640841326129744,0.000678057149105128,0.0627551650212684,0.0654131002046803,2022-02-03
"cases",1970-02-21,0,0,674.174060367069,22.8331550432465,629.421898828886,718.926221905251,2022-02-03
"beta",1970-02-22,0,0,0.282545687365369,0.00372457026185112,0.275245663794252,0.289845710936486,2022-02-04
"report_prob",1970-02-22,0,0,1,0,1,1,2022-02-04
"serop",1970-02-22,0,0,0.0654393661244256,0.000673282091683118,0.0641197574732909,0.0667589747755603,2022-02-04
"cases",1970-02-22,0,0,665.430654606319,22.6013303569185,621.132861104067,709.728448108571,2022-02-04
"beta",1970-02-23,0,0,0.291401969871776,0.00397254822232866,0.283615918429164,0.299188021314389,2022-02-05
"report_prob",1970-02-23,0,0,1,0,1,1,2022-02-05
"serop",1970-02-23,0,0,0.066775442209499,0.000670221670315755,0.0654618318740218,0.0680890525449761,2022-02-05
"cases",1970-02-23,0,0,658.247230422587,22.3172502116129,614.506223773857,701.988237071318,2022-02-05
"beta",1970-02-24,0,0,0.300880475160429,0.00430706121434797,0.292438790301098,0.309322160019761,2022-02-06
"report_prob",1970-02-24,0,0,1,0,1,1,2022-02-06
"serop",1970-02-24,0,0,0.0680949209897878,0.000668859010841791,0.0667839814178028,0.0694058605617728,2022-02-06
"cases",1970-02-24,0,0,652.685011320765,21.9872692154654,609.590755540066,695.779267101463,2022-02-06
"beta",1970-02-25,0,0,0.310946765735661,0.00471742240823648,0.301700787715655,0.320192743755666,2022-02-07
"report_prob",1970-02-25,0,0,1,0,1,1,2022-02-07
"serop",1970-02-25,0,0,0.0694004647232811,0.000669136144662073,0.0680889819789894,0.0707119474675727,2022-02-07
"cases",1970-02-25,0,0,648.797026756259,21.6180290233282,606.426468453794,691.167585058724,2022-02-07
"beta",1970-02-26,0,0,0.321559064512927,0.0051910476331817,0.311384798109859,0.331733330915995,2022-02-08
"report_prob",1970-02-26,0,0,1,0,1,1,2022-02-08
"serop",1970-02-26,0,0,0.0706948274771908,0.00067095809030548,0.0693797737850563,0.0720098811693253,2022-02-08
"cases",1970-02-26,0,0,646.629031812052,21.2165252141777,605.045406515178,688.212657108926,2022-02-08
"beta",1970-02-27,0,0,0.332667520782121,0.00571492941836994,0.321466464947927,0.343868576616314,2022-02-09
"report_prob",1970-02-27,0,0,1,0,1,1,2022-02-09
"serop",1970-02-27,0,0,0.0719808469614626,0.000674197902261256,0.070659443354578,0.0733022505683471,2022-02-09
"cases",1970-02-27,0,0,646.220379230548,20.790227511525,605.472282077565,686.968476383531,2022-02-09
"beta",1970-02-28,0,0,0.344213630624874,0.0062762766371683,0.331912354459014,0.356514906790734,2022-02-10
"report_prob",1970-02-28,0,0,1,0,1,1,2022-02-10
"serop",1970-02-28,0,0,0.0732614381512944,0.000678702295443865,0.0719312060959998,0.0745916702065891,2022-02-10
"cases",1970-02-28,0,0,647.604785051376,20.3472588337479,607.724890553115,687.484679549636,2022-02-10
"beta",1970-03-01,0,0,0.356129854613555,0.006862629722926,0.342679347517385,0.369580361709724,2022-02-11
"report_prob",1970-03-01,0,0,1,0,1,1,2022-02-11
"serop",1970-03-01,0,0,0.0745395883094813,0.00068429744463601,0.0731983899632819,0.0758807866556807,2022-02-11
"cases",1970-03-01,0,0,650.81093171633,19.8966329003082,611.814247818111,689.807615614549,2022-02-11
"beta",1970-03-02,0,0,0.368339475281128,0.00746175393621844,0.35371470630464,0.382964244257616,2022-02-12
"report_prob",1970-03-02,0,0,1,0,1,1,2022-02-12
"serop",1970-03-02,0,0,0.0758183530024494,0.00069079461067033,0.0744644204448212,0.0771722855600776,2022-02-12
"cases",1970-03-02,0,0,655.862858270481,19.4485408094124,617.744418732176,693.981297808787,2022-02-12
"beta",1970-03-03,0,0,0.380756733908919,0.00806149822324338,0.364956487729928,0.39655698008791,2022-02-13
"report_prob",1970-03-03,0,0,1,0,1,1,2022-02-13
"serop",1970-03-03,0,0,0.0771008526867107,0.000697995340100219,0.0757328069587375,0.0784688984146839,2022-02-13
"cases",1970-03-03,0,0,662.780095413332,19.0146625662395,625.512041605321,700.048149221344,2022-02-13
"beta",1970-03-04,0,0,0.393287280299764,0.00864970994668614,0.376334160327541,0.410240400271986,2022-02-14
"report_prob",1970-03-04,0,0,1,0,1,1,2022-02-14
"serop",1970-03-04,0,0,0.0783902694250402,0.000705696098643192,0.0770071304876692,0.0797734083624113,2022-02-14
"cases",1970-03-04,0,0,671.577513002319,18.608458421727,635.105604687923,708.049421316715,2022-02-14
"beta",1970-03-05,0,0,0.405828960224578,0.00921423890884882,0.387769383818286,0.423888536630869,2022-02-15
"report_prob",1970-03-05,0,0,1,0,1,1,2022-02-15
"serop",1970-03-05,0,0,0.0796898432745541,0.000713692308934919,0.0782910320529984,0.0810886544961098,2022-02-15
"cases",1970-03-05,0,0,682.26485877036,18.2453667757483,646.50459700517,718.025120535551,2022-02-15
"beta",1970-03-06,0,0,0.418272953213298,0.00974303614369363,0.399176953271587,0.43736895315501,2022-02-16
"report_prob",1970-03-06,0,0,1,0,1,1,2022-02-16
"serop",1970-03-06,0,0,0.0810028678733116,0.000721781854822467,0.0795882014331651,0.0824175343134582,2022-02-16
"cases",1970-03-06,0,0,694.845979291768,17.9428036881533,659.678730281315,730.013228302221,2022-02-16
"beta",1970-03-07,0,0,0.430505258634768,0.0102243403854758,0.410465919713558,0.450544597555979,2022-02-17
"report_prob",1970-03-07,0,0,1,0,1,1,2022-02-17
"serop",1970-03-07,0,0,0.0823326847401098,0.000729768180042146,0.0809023653901638,0.0837630040900557,2022-02-17
"cases",1970-03-07,0,0,709.317727581515,17.7198342971973,674.58749054699,744.047964616039,2022-02-17
"beta",1970-03-08,0,0,0.442408511188812,0.0106469395160654,0.421540893191748,0.463276129185877,2022-02-18
"report_prob",1970-03-08,0,0,1,0,1,1,2022-02-18
"serop",1970-03-08,0,0,0.0836826757964892,0.000737463147380297,0.0822372745876983,0.0851280770052802,2022-02-18
"cases",1970-03-08,0,0,725.668576183859,17.5963889857846,691.180287513764,760.156864853954,2022-02-18
"beta",1970-03-09,0,0,0.453864088910445,0.0110004915602399,0.432303521640138,0.475424656180752,2022-02-19
"report_prob",1970-03-09,0,0,1,0,1,1,2022-02-19
"serop",1970-03-09,0,0,0.0850562536240023,0.000744689837913367,0.0835966883620391,0.0865158188859654,2022-02-19
"cases",1970-03-09,0,0,743.876970216931,17.5919534846604,709.397374969293,778.356565464569,2022-02-19
"beta",1970-03-10,0,0,0.464754458692114,0.0112758883206406,0.442654123689962,0.486854793694265,2022-02-20
"report_prob",1970-03-10,0,0,1,0,1,1,2022-02-20
"serop",1970-03-10,0,0,0.086456848987412,0.000751285462629388,0.0849843565385499,0.0879293414362741,2022-02-20
"cases",1970-03-10,0,0,763.909471481505,17.7237888488177,729.17148366823,798.647459294781,2022-02-20
"beta",1970-03-11,0,0,0.474965687460931,0.0114656441018506,0.452493437961749,0.497437936960112,2022-02-21
"report_prob",1970-03-11,0,0,1,0,1,1,2022-02-21
"serop",1970-03-11,0,0,0.0878878951899227,0.000757104534427816,0.0864039975699122,0.0893717928099331,2022-02-21
"cases",1970-03-11,0,0,785.718762082528,18.0049138228189,750.429779445056,821.00774472,2022-02-21
"beta",1970-03-12,0,0,0.484390032861103,0.0115642922438915,0.461724436556379,0.507055629165826,2022-02-22
"report_prob",1970-03-12,0,0,1,0,1,1,2022-02-22
"serop",1970-03-12,0,0,0.0893528088840576,0.000762022409519844,0.0878592724059863,0.0908463453621289,2022-02-22
"cases",1970-03-12,0,0,809.241593422529,18.4422344087184,773.095478186996,845.387708658063,2022-02-22
"beta",1970-03-13,0,0,0.492928516880135,0.0115687735769824,0.47025413732395,0.515602896436319,2022-02-23
"report_prob",1970-03-13,0,0,1,0,1,1,2022-02-23
"serop",1970-03-13,0,0,0.0908549670453043,0.000765939254578602,0.0893537536919847,0.0923561803986238,2022-02-23
